timestamp,scenario,algorithm,total_threats,actual_threats,deviated,intercepted,missed,intercept_rate,avg_solve_time,std_solve_time,min_solve_time,max_solve_time,final_objective,avg_objective,std_objective,min_objective,max_objective,missiles_used,missile_efficiency,asset_survival_rate,assets_survived,assets_lost,total_optimizations,simulation_time
2026-03-16 21:06:01,BASELINE_15,MIP,15,14,1,14,0,100.0,0.4012049362063408,1.178717159621963,0.06850838661193848,9.681764602661133,0.59976,4.1643,1.5260259022703382,0.59976,5.38704,28,50.0,100.0,10,0,64,425
2026-03-16 21:07:09,BASELINE_15,MIP,15,14,1,14,0,100.0,0.5076336347139798,1.655744512131697,0.08127927780151367,10.209927797317505,0.59976,4.044649846153845,1.5802380439030184,0.59976,5.38704,28,50.0,100.0,10,0,65,400
2026-03-16 21:08:16,BASELINE_15,MIP,15,15,0,15,0,100.0,0.2371242303114671,0.1028060290261625,0.05429434776306152,0.7307693958282471,0.59976,4.183111384615385,1.5217015534580176,0.59976,5.38704,30,50.0,100.0,10,0,65,335
